"Mouse_ID","Sex","Longitude","Latitude","Year","farm","Status","mtBamH","YNPAR","X332","X347","X65","Tsx","Btk","Syap1","Es1C","Gpd1C","Idh1C","MpiC","NpC","Sod1C","HI_NLoci","HI","Aspiculuris_Syphacia","Hymenolepis","Taenia","Trichuris","Heterakis","Mastophorus","Body_weight","Body_length","Tail_length","Capture","delta_ct_ilwe_MminusE","delta_ct_cewe_MminusE","eimeriaSpecies","UsedForMap","UsedForEimeriaRes","UsedForPinwormsRes","UsedForEimeriaImpactHealth","UsedForPinwormsImpactHealth"
"AA_0268","M",13.7072,52.2422,2017,68,"adult","d","m","d","d","d","d","d","d","dd","dd","dd","dd","mm","dd",14,0.15,12,0,0,9,0,2,17.83,82,80.27,"12-09-17",-12.38,-7.48,"no sp. identified","yes","yes","yes","yes","yes"
"AA_0269","M",13.8756,52.6053,2017,98,"adult","d",NA,NA,NA,NA,NA,NA,NA,"dd","mm","mm","mm","dd","mm",7,0.615384615,0,0,0,0,0,0,9.62,69.25,72.22,"12-09-17",-5,-12.74,"no sp. identified","yes","yes","yes","yes","yes"
"AA_0270","F",13.8756,52.6053,2017,98,"pregnant","d",NA,NA,NA,NA,NA,NA,NA,"mm","dd",NA,NA,"dm","dm",5,0.444444444,85,0,2,9,0,0,18.38,83.31,77.16,"12-09-17",-19.31,-12.53,"no sp. identified","no","yes","yes","no","no"
"AA_0271","F",13.5353,52.8969,2017,47,"adult",NA,NA,NA,NA,NA,NA,NA,NA,"mm","dm","mm","dm","dm","dm",6,0.666666667,0,0,0,0,0,0,25.42,98.5,95.6,"12-09-17",-14.21,-12.26,"no sp. identified","yes","yes","yes","yes","yes"
"AA_0272","M",13.5353,52.8969,2017,47,"adult",NA,NA,NA,NA,NA,NA,NA,NA,"mm","dd",NA,"dd","dm",NA,4,0.375,0,0,0,0,0,0,11.02,69.54,76.51,"12-09-17",-13.8,-13.64,"no sp. identified","no","yes","yes","yes","yes"
"AA_0273","M",13.5353,52.8969,2017,47,"adult","d","d","d","d","d","d","d","d","dm","dd",NA,"mm","dd","mm",13,0.277777778,0,0,0,0,0,0,6.55,58.02,63.87,"12-09-17",-12.08,-5,"no sp. identified","no","yes","yes","yes","yes"
"AA_0274","F",13.8756,52.6053,2017,98,"pregnant",NA,NA,NA,NA,NA,NA,NA,NA,"dd","mm","mm","mm","mm","dd",6,0.666666667,0,0,0,0,0,0,18.93,81.23,66.75,"12-09-17",-15.48,-11.23,"no sp. identified","yes","yes","yes","no","no"
"AA_0275","F",13.8756,52.6053,2017,98,"adult","d",NA,NA,NA,NA,NA,NA,NA,"mm","dm","mm","mm","dm","dd",7,0.615384615,0,0,0,0,0,0,12.25,76.65,73.81,"12-09-17",-12.02,-14.61,"no sp. identified","yes","yes","yes","yes","yes"
"AA_0276","M",13.5353,52.8969,2017,47,"adult","d","m","d","d","d","d","d","d","mm","dd","dd","dm","mm",NA,13,0.333333333,0,0,0,0,0,0,24.1,92.89,105,"12-09-17",-12.9733333333333,-12.7,"no sp. identified","no","yes","yes","yes","yes"
"AA_0277","M",13.5353,52.8969,2017,47,"adult",NA,"m",NA,NA,NA,NA,NA,NA,"dd","dd","dd","mm","dd","dm",7,0.307692308,0,0,0,0,0,0,14.24,79.54,84.24,"12-09-17",-14.01,-12.7466666666667,"no sp. identified","yes","yes","yes","yes","yes"
"AA_0278","F",13.5353,52.8969,2017,47,"young","d",NA,NA,NA,NA,NA,NA,NA,"dm","dd","dd","dd","mm","dd",7,0.230769231,0,0,0,0,0,0,9.21,66.98,75,"12-09-17",-12.4933333333333,-11.44,"no sp. identified","yes","yes","yes","no","no"
"AA_0279","M",13.8756,52.6053,2017,98,"adult",NA,NA,NA,NA,NA,NA,NA,NA,"mm","mm","mm","mm","mm","mm",6,1,0,0,0,0,0,0,15.43,75.78,NA,"12-09-17",-13.355,-12.2533333333333,"no sp. identified","yes","yes","yes","yes","yes"
"AA_0280","F",13.8756,52.6053,2017,98,"young","d",NA,"mm","mm","mm","dd","mm","dd","dd","dm","mm","mm","mm","dd",13,0.6,0,0,0,0,0,0,7.45,63.95,67.4,"12-09-17",-12.4,-12.4033333333333,"no sp. identified","yes","yes","yes","no","no"
"AA_0281","M",13.5353,52.8969,2017,47,"young","d","d",NA,NA,NA,NA,NA,NA,"dd","dd","dd","dm","dd","mm",8,0.214285714,0,0,0,0,0,0,11.39,74.14,74.14,"12-09-17",-15.1166666666667,-10.6166666666667,"no sp. identified","yes","yes","yes","no","no"
"AA_0282","M",13.5353,52.8969,2017,47,"adult",NA,NA,NA,NA,NA,NA,NA,NA,"dd","dd","dd","mm","dd","dd",6,0.166666667,0,0,0,0,0,0,9.57,66.58,72.23,"12-09-17",-12.9666666666667,-11.33,"no sp. identified","yes","yes","yes","yes","yes"
"AA_0283","F",13.5353,52.8969,2017,47,"adult",NA,NA,NA,NA,NA,NA,NA,NA,"dd","dd","dd","dm","dd","dd",6,0.083333333,0,0,0,0,0,0,16.45,77.02,77.01,"12-09-17",-5,-5,"no sp. identified","yes","yes","yes","yes","yes"
"AA_0284","F",13.5353,52.8969,2017,47,"adult",NA,NA,"dd","mm","dd",NA,"dd","dd","dd","dd","dd","mm","dd","mm",11,0.272727273,0,0,0,0,0,0,21.51,84.53,85.33,"12-09-17",-5,-5,"no sp. identified","yes","yes","yes","yes","yes"
"AA_0285","M",13.5353,52.8969,2017,47,"young","d","d","d","d","d","d","d",NA,"dd","dd","dd","dm","mm",NA,12,0.176470588,0,0,0,0,0,0,10.04,66.99,70.05,"12-09-17",-5,-5,"no sp. identified","no","yes","yes","no","no"
"AA_0286","F",13.7772,52.3744,2017,81,"adult","d",NA,"dd","dd","dd","dd","dd","dd","dd","dd","dd","dd","dm","dd",13,0.04,0,0,0,0,0,0,11.87,71.15,79.27,"12-09-17",-5,-14.1,"no sp. identified","yes","yes","yes","yes","yes"
"AA_0287","M",13.8756,52.6053,2017,98,"young","m","m","m","m","m","d","m","d","mm","mm","mm","mm","mm","mm",14,0.9,0,0,0,0,0,0,7.89,65.91,60.55,"12-09-17",-5,-5,"no sp. identified","yes","yes","yes","no","no"
"AA_0288","M",13.8756,52.6053,2017,98,"young",NA,"m",NA,"m","m","d",NA,NA,"mm","mm","mm","mm","mm","dd",10,0.8125,3,0,0,0,0,0,7.01,62.14,60.69,"12-09-17",-11.42,-13.59,"no sp. identified","yes","yes","yes","no","no"
"AA_0289","M",13.8756,52.6053,2017,98,"adult","m","m","m","m","m","d","m",NA,"mm","mm","mm","mm","mm","mm",13,0.947368421,0,0,0,0,0,0,8.82,63.95,59.64,"12-09-17",-5,-12.3433333333333,"no sp. identified","yes","yes","yes","yes","yes"
"AA_0290","F",13.8756,52.6053,2017,98,"adult","m",NA,"mm","mm","mm","dd","mm","dm","mm","mm","mm","mm","mm",NA,12,0.869565217,0,0,0,0,0,0,15.34,82.63,73.52,"12-09-17",-14.38,-15.91,"no sp. identified","no","yes","yes","yes","yes"
"AA_0291","F",13.5353,52.8969,2017,47,"adult","d",NA,"dd","dd","dd","dd","dd","dd","dd","dd","dd","mm","dd","mm",13,0.16,0,0,0,0,0,0,13.94,73.79,75.48,"12-09-17",-5,-12.8,"no sp. identified","yes","yes","yes","yes","yes"
"AA_0292","F",13.5353,52.8969,2017,47,"adult","d",NA,"dd","dd","dd","dd","dd","dd","dd","dd","dd","dm","dd","mm",13,0.12,0,0,0,0,0,0,15.55,74.77,80.31,"12-09-17",-5,-12.81,"no sp. identified","yes","yes","yes","yes","yes"
"AA_0293","F",13.7586,53.1406,2017,77,"adult","d",NA,"mm","mm","mm","dd","mm","mm","mm","mm","mm","mm","mm","mm",13,0.88,NA,NA,0,NA,NA,NA,13.69,74.77,74.66,"13-09-17",NA,NA,"no sp. identified","yes","no","no","no","no"
"AA_0294","M",14.1161,52.7914,2017,128,"young","d","m","m","m","m","m","m","m","dd","dd","dm","mm","mm","mm",14,0.7,NA,NA,0,NA,NA,NA,3.96,53.98,50.98,"13-09-17",-12.95,NA,"no sp. identified","yes","yes","no","no","no"
"AA_0295","M",14.1161,52.7914,2017,128,"adult","d","m","m","m","m","m","d","m","mm","mm","mm","mm","mm","mm",14,0.9,NA,NA,0,NA,NA,NA,16.24,82.04,69.37,"13-09-17",NA,NA,"no sp. identified","yes","no","no","no","no"
"AA_0296","M",14.0953,52.7383,2017,126,"adult","d","m","m","m","m","m","m","m","mm","mm","mm","mm","mm","mm",14,0.95,0,0,0,0,0,0,14.62,77.35,68.87,"13-09-17",-11.82,-3.435,"E_ferrisi","yes","yes","yes","yes","yes"
"AA_0297","F",14.1161,52.7914,2017,128,"pregnant","d",NA,"mm","mm","mm","dm","mm","mm","mm","dd","dm","mm","mm","mm",13,0.8,0,0,0,96,17,0,17.74,82.33,79.2,"13-09-17",-11.84,NA,"no sp. identified","yes","yes","yes","no","no"
"AA_0298","F",14.0953,52.7383,2017,126,"young","m",NA,"mm","mm","mm","mm","mm","mm","mm","mm","dd","mm","dd","dd",13,0.76,18,0,0,0,0,0,9.58,69.5,70.3,"13-09-17",-5,-4.73,"E_ferrisi","yes","yes","yes","no","no"
"AA_0299","M",14.0953,52.7383,2017,126,"adult","d","m","m","m",NA,"m","m","m","mm","mm","mm","mm","dm","mm",13,0.894736842,5,0,0,83,24,0,16.97,85.87,84.22,"13-09-17",-12.96,-11.1,"E_ferrisi","yes","yes","yes","yes","yes"
"AA_0300","F",14.1161,52.7914,2017,128,"adult","d",NA,"mm","mm","mm","mm","dm","mm","mm","mm","mm","mm","dm","mm",13,0.88,0,0,0,86,17,0,17.23,86.84,81.97,"13-09-17",-11.95,-11.46,"no sp. identified","yes","yes","yes","yes","yes"
"AA_0301","F",14.0953,52.7383,2017,126,"post partum","m",NA,"mm","mm","mm","dm","mm",NA,"dd","mm","mm","mm","dd","mm",12,0.782608696,0,0,0,0,49,0,18.7,89.5,80.82,"13-09-17",-12.72,-3.73666666666667,"no sp. identified","yes","yes","yes","yes","yes"
"AA_0302","M",13.676085,52.497666,2017,66,"adult","d","m","d","d","m","m","m","m","dm",NA,"dm","dd","dd","dd",13,0.388888889,0,0,0,0,0,0,17.9,84.25,96.58,"13-09-17",-11.18,-14.33,"no sp. identified","no","yes","yes","yes","yes"
"AA_0303","M",13.8675,52.2428,2017,97,"adult","d","m","d","d","d","d","d","d","dd","dd","mm","dd","dm","dd",14,0.2,137,0,0,0,0,0,18.92,83.28,91.96,"13-09-17",-12.55,-2.07,"E_ferrisi","yes","yes","yes","yes","yes"
"AA_0304","F",13.676085,52.497666,2017,66,"pregnant","d",NA,"dd","dd","mm","mm","mm","mm","mm","dd","dm","dd","dd","mm",13,0.52,4,0,0,0,0,0,15.58,82.08,81.92,"13-09-17",-14.87,-11.04,"no sp. identified","yes","yes","yes","no","no"
"AA_0305","F",13.5353,52.8969,2017,47,"young","d",NA,"mm","dm","dd","dd","dd","dd","dd","dd","dm","dm","dd","dd",13,0.2,0,0,0,0,0,0,7.07,57.55,66.71,"13-09-17",-13.04,-10.85,"no sp. identified","yes","yes","yes","no","no"
"AA_0306","M",13.8675,52.2428,2017,97,"adult",NA,"m","m","d","d","d","d","m","dd","dd","mm","dd","dd","dd",13,0.263157895,17,0,0,0,0,0,12.79,73.74,82.9,"13-09-17",-11.54,-10.99,"no sp. identified","yes","yes","yes","yes","yes"
"AA_0307","F",13.8675,52.2428,2017,97,"pregnant","d",NA,"dd","dd","dd","dd","dd","dd","dm","dd","dm","dd","dm","dd",13,0.12,43,0,0,0,0,0,16.75,78.75,85.58,"13-09-17",-14.1,-10.51,"no sp. identified","yes","yes","yes","no","no"
"AA_0308","M",13.8675,52.2428,2017,97,"adult","d","m","d","d","d","d","d","d","dm","dd","mm","dd","mm","dd",14,0.3,1,0,0,0,0,0,14.44,75.23,82.77,"13-09-17",-13.5,-6.32,"E_ferrisi","yes","yes","yes","yes","yes"
"AA_0309","F",13.8675,52.2428,2017,97,"adult","d",NA,"mm","dm","dd","dd","dd","dd","dd","dd","mm","dd","dm","dd",13,0.24,56,0,0,0,0,0,15.87,83.14,89.49,"13-09-17",-6.46,NA,"E_ferrisi","yes","yes","yes","yes","yes"
"AA_0310","F",14.0953,52.7383,2017,126,"young","m",NA,"mm","mm","mm","dm","dm","mm","mm","mm","mm","dd","mm","dm",13,0.8,13,0,0,0,0,0,7.75,60.4,56.93,"13-09-17",-12.715,-9.21,"E_falciformis","yes","yes","yes","no","no"
"AA_0311","F",14.0953,52.7383,2017,126,"adult","m",NA,"mm","mm","mm","dd","mm","mm","mm","mm","mm","mm","dm","mm",13,0.88,135,0,0,0,5,0,14.12,77.78,73.49,"13-09-17",-15.48,-15.6,"no sp. identified","yes","yes","yes","yes","yes"
"AA_0312","F",14.0953,52.7383,2017,126,"adult","m",NA,"mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","dm","mm",13,0.96,260,0,0,1,0,0,19.84,78.14,68.08,"13-09-17",-11.56,-11.41,"E_ferrisi","yes","yes","yes","yes","yes"
"AA_0313","F",13.676085,52.497666,2017,66,"pregnant","d",NA,"dd","dd","dd","dd","dd","dd","dd","dd","dd","dd","dd","dd",13,0,5,0,0,0,0,0,16.43,87.56,85.8,"13-09-17",-17.9,-12.09,"no sp. identified","yes","yes","yes","no","no"
"AA_0314","M",13.8675,52.2428,2017,97,"adult","d","m","d","m","d","d","d","d","dd","dd","mm","dd","mm","dd",14,0.3,17,0,0,0,0,0,13.68,66.99,83.2,"13-09-17",-10.9,-2.82,"E_ferrisi","yes","yes","yes","yes","yes"
"AA_0315","F",13.676085,52.497666,2017,66,"pregnant","d",NA,"mm","dm","dm","dm","dm","dm","mm","dm","dd","dd","dd","mm",13,0.48,0,0,0,0,0,0,18.73,80.01,82.41,"13-09-17",-14.8,-14.33,"no sp. identified","yes","yes","yes","no","no"
"AA_0316","M",14.1161,52.7914,2017,128,"adult",NA,"m","m","m","m","m","m","m","dd","dd","dm","mm","mm","dd",13,0.631578947,6,0,0,0,5,0,10.59,69.08,62.84,"13-09-17",-6.59,-3.06,"E_ferrisi","yes","yes","yes","yes","yes"
"AA_0317","M",13.8675,52.2428,2017,97,"adult","d","m","d","m","d","d","d","d","dd","dd","dm","dd","dm","dm",14,0.25,18,0,0,0,0,0,17.55,82.54,84.4,"13-09-17",-14.21,-6.98,"E_ferrisi","yes","yes","yes","yes","yes"
"AA_0318","F",14.1161,52.7914,2017,128,"adult","d",NA,"mm","mm","mm","dm","mm","mm","mm","dd","mm","mm",NA,"mm",12,0.826086957,76,0,0,15,19,0,16.05,82.77,72.63,"13-09-17",-5,-5,"no sp. identified","no","yes","yes","yes","yes"
"AA_0319","F",13.8103,51.8978,2017,87,"adult","d",NA,"dd","dd","dd","dd","dd","dd","dd","dd","dd","dd","mm","dd",13,0.08,0,0,0,9,0,0,14.2,73.41,74.28,"13-09-17",NA,-7.82,"E_ferrisi","yes","yes","yes","yes","yes"
"AA_0320","M",13.8103,51.8978,2017,87,"adult","d","m","d","d","d","d","d","d","dd",NA,"dd","dd","dd","dd",13,0.055555556,0,0,0,0,0,0,16.37,79.23,84.3,"13-09-17",NA,-11.29,"no sp. identified","no","yes","yes","yes","yes"
"AA_0321","M",13.4622,53.1119,2017,39,"adult","m","m","m","m",NA,"d","m","m","mm","mm","mm","mm","dm","mm",13,0.894736842,37,0,0,0,0,0,9.42,69.59,65.19,"14-09-17",-10.05,-8.73,"E_vermiformis","yes","yes","yes","yes","yes"
"AA_0322","M",13.8339,52.2694,2017,91,"adult","d","m","d","m","d","d","d","d","dd","dd","dd","dd","dm","dd",14,0.15,1,0,0,0,0,0,16.85,77.72,87.97,"14-09-17",-13.34,-12.66,"no sp. identified","yes","yes","yes","yes","yes"
"AA_0323","F",13.4622,53.1119,2017,39,"adult","m",NA,"mm",NA,"mm","dd","mm","mm","mm","mm","dm","mm","dm","mm",12,0.826086957,0,0,0,0,0,0,8.1,69.25,60.8,"14-09-17",-17.93,-3.605,"no sp. identified","yes","yes","yes","yes","yes"
"AA_0324","F",13.4622,53.1119,2017,39,"pregnant","m",NA,"mm","mm","mm","dd","mm","mm","mm","mm","mm","mm","dd","mm",13,0.84,83,0,0,0,2,0,15.54,81.92,73.32,"14-09-17",-14.35,-10.99,"no sp. identified","yes","yes","yes","no","no"
"AA_0325","M",13.4408,53.0497,2017,32,"adult","d","m","m","m","m","d","m","m","mm","dd","mm","mm","mm","mm",14,0.8,7,3,0,0,0,0,14.71,79.52,73.51,"14-09-17",-5,-6.98,"no sp. identified","yes","yes","yes","yes","yes"
"AA_0326","M",13.4589,53.1247,2017,38,"adult","d","m","m","m","m","d","d","m","dd","mm","mm","mm","dm","mm",14,0.7,2,0,0,0,0,0,12.71,75.86,75.86,"14-09-17",-12.97,-10.93,"no sp. identified","yes","yes","yes","yes","yes"
"AA_0327","F",13.4408,53.0497,2017,32,"adult","d",NA,"mm","mm","mm","dd","mm","mm","mm","dd","dm","mm","mm","dm",13,0.72,18,0,1,0,0,0,17.17,84.8,75.82,"14-09-17",-13.78,-13.61,"no sp. identified","yes","yes","yes","yes","yes"
"AA_0328","F",13.4408,53.0497,2017,32,"young","d",NA,"mm","mm","mm","dm","mm","mm","mm","dm","dm","mm","mm","dd",13,0.76,0,0,0,0,0,0,7.65,64.2,68.05,"14-09-17",-12.17,-7.13,"E_falciformis","yes","yes","yes","no","no"
"AA_0329","M",14.0189,51.9661,2017,112,"adult","m","m","m","m","m","m","m","m","mm","mm","mm","mm","mm","mm",14,1,0,0,0,0,0,0,16.09,80.24,80.38,"14-09-17",NA,-12.05,"no sp. identified","yes","yes","yes","yes","yes"
"AA_0330","M",13.9906,52.5692,2017,109,"adult","d",NA,"m","m","d","m","m","m","mm","mm","mm","mm","mm","mm",13,0.894736842,4,0,0,0,0,0,15.75,82.68,77.85,"14-09-17",NA,-11.63,"no sp. identified","yes","yes","yes","yes","yes"
"AA_0331","F",13.4781,53.1153,2017,43,"adult","m",NA,"mm","mm","mm","mm","mm","mm",NA,"mm","mm","mm","dm","mm",12,0.956521739,226,0,0,0,0,1,16.77,80.89,75.87,"14-09-17",NA,-9.42,"no sp. identified","no","yes","yes","yes","yes"
"AA_0332","F",13.4781,53.1153,2017,43,"post partum (lactating)","m",NA,"mm","mm","mm","dm","mm","mm",NA,"mm","mm","mm","mm","mm",12,0.956521739,13,0,0,0,0,0,16.89,82.56,76.29,"14-09-17",NA,-9.93,"no sp. identified","no","yes","yes","yes","yes"
"AA_0333","M",13.4781,53.1153,2017,43,"adult","m","m","m","m","m","m","m","m","mm","mm","mm","mm","dd","mm",14,0.9,67,0,6,0,0,0,17.87,82.12,76.82,"14-09-17",-14.67,-12.48,"no sp. identified","yes","yes","yes","yes","yes"
"AA_0334","M",14.0078,52.6825,2017,110,"adult","m","m","m","m","m","m",NA,"m","mm","mm","mm","mm","dm","mm",13,0.947368421,0,0,0,0,0,0,12.16,73.26,68.44,"14-09-17",NA,-10.985,"no sp. identified","yes","yes","yes","yes","yes"
"AA_0335","F",14.0542,51.9744,2017,118,"adult","d",NA,"mm","mm","mm","mm","mm","mm","mm","mm","dd","mm","mm","dm",13,0.84,0,0,1,0,0,0,13.65,76.7,71.65,"14-09-17",-5,-11.02,"no sp. identified","yes","yes","yes","yes","yes"
"AA_0336","M",13.4781,53.1153,2017,43,"young","m","m","m","m","d","m","m","m",NA,"mm","mm","mm","mm","mm",13,0.944444444,70,0,2,0,0,0,5.26,55.3,53.09,"14-09-17",-11.31,NA,"no sp. identified","no","yes","yes","no","no"
"AA_0337","F",14.0817,52.7667,2017,124,"post partum","m",NA,"mm","mm","mm","dd","mm","mm",NA,"mm","mm","mm","mm","mm",12,0.913043478,181,0,0,4,0,0,14.58,81.18,73.78,"14-09-17",-13.03,-13.45,"no sp. identified","no","yes","yes","yes","yes"
"AA_0338","M",13.8339,52.2694,2017,91,"adult","d","m","m","d","d","d","d","d","dd","dd","dd","dd","dd","dm",14,0.15,0,0,1,0,0,0,17.49,82.87,90.18,"14-09-17",-12.45,-15.57,"no sp. identified","yes","yes","yes","yes","yes"
"AA_0339","M",13.4589,53.1247,2017,38,"adult","m","m",NA,"m",NA,"d","m","m","mm","mm","mm","mm","dm","mm",12,0.888888889,137,0,0,0,0,0,17.63,84.42,81.46,"14-09-17",-11.06,-14.46,"no sp. identified","yes","yes","yes","yes","yes"
"AA_0340","F",13.4589,53.1247,2017,38,"pregnant","d",NA,"mm","mm",NA,"mm","mm","mm","dd","mm","mm","mm","dm","mm",12,0.826086957,9,0,0,0,0,0,22.19,80.3,73.83,"14-09-17",-11.48,-11.31,"no sp. identified","yes","yes","yes","no","no"
"AA_0341","F",13.4864,53.1275,2017,44,"adult","m",NA,"mm","mm","mm","dd","mm",NA,"mm","mm","mm","mm","mm","mm",12,0.913043478,9,0,0,0,0,0,15.8,80.13,63.74,"14-09-17",NA,-9.76,"no sp. identified","yes","yes","yes","yes","yes"
"AA_0342","F",13.4589,53.1247,2017,38,"pregnant","d",NA,"mm","mm","mm","dd","mm","mm","mm","mm","mm","mm","dm","mm",13,0.84,67,0,0,0,0,0,17.21,78.79,76.52,"14-09-17",-10.91,-9.67,"no sp. identified","yes","yes","yes","no","no"
"AA_0343","F",14.0189,51.9661,2017,112,"adult","m",NA,"mm","dd","mm","mm","mm","mm","mm","dm","dm","mm","dd","mm",13,0.76,0,0,0,0,0,0,14.79,80.06,73.72,"14-09-17",-10.295,-11.9933333333333,"E_falciformis","yes","yes","yes","yes","yes"
"AA_0344","F",13.4408,53.0497,2017,32,"adult","d",NA,"mm","mm","mm","dd","mm","mm","mm","dd","mm","mm","mm","mm",13,0.8,0,1,3,3,1,0,17.24,87.46,73.57,"14-09-17",-12.155,-10.785,"no sp. identified","yes","yes","yes","yes","yes"
"AA_0345","M",13.4408,53.0497,2017,32,"young","d","m","m","m","m","d","m","m","mm","dm","dm","mm","mm","mm",14,0.8,0,1,0,0,0,0,9.25,64.07,58.32,"14-09-17",-12.69,-7.83,"E_falciformis","yes","yes","yes","no","no"
"AA_0346","F",13.4408,53.0497,2017,32,"adult","d",NA,NA,"mm","mm","dd","mm","mm","mm","dd","dm","mm","mm","mm",12,0.739130435,52,0,0,20,0,0,19.29,86.1,77.13,"14-09-17",-11.01,-10.7,"no sp. identified","yes","yes","yes","yes","yes"
"AA_0347","M",13.4408,53.0497,2017,32,"young","d",NA,"m","m","m","d","m","m","mm","dd","dm","mm",NA,"mm",12,0.705882353,0,0,0,0,0,0,6.77,64.54,59.54,"14-09-17",-11.55,-10.955,"E_falciformis","no","yes","yes","no","no"
"AA_0348","M",13.4408,53.0497,2017,32,"adult","d","m","m","m","m","m","m","m","mm","mm","dm","mm",NA,"dd",13,0.777777778,9,0,0,8,0,15,17.49,77.47,67.8,"14-09-17",-12.9,-4.945,"E_ferrisi","no","yes","yes","yes","yes"
"AA_0349","F",13.4408,53.0497,2017,32,"adult","d",NA,"mm","mm","mm","dd","mm","dm","dd","mm","dm","mm",NA,"mm",12,0.695652174,0,0,0,71,0,18,18.27,90.95,73.72,"14-09-17",-11.8,-12.83,"E_vermiformis","no","yes","yes","yes","yes"
"AA_0350","M",13.4408,53.0497,2017,32,"adult","d","m","m","m","m","d","m","m","mm","dm","dd","mm","mm","mm",14,0.75,27,0,0,0,0,0,17.18,80.78,71.76,"14-09-17",-11.685,-11.77,"E_ferrisi","yes","yes","yes","yes","yes"
"AA_0351","F",13.4408,53.0497,2017,32,"adult","d",NA,"mm","mm","mm","dd","mm","dm","mm","dd","mm","mm","dd","dd",13,0.6,0,1,0,0,0,29,20.27,94.9,77.88,"14-09-17",-11.19,-5.68,"no sp. identified","yes","yes","yes","yes","yes"
"AA_0352","M",13.4408,53.0497,2017,32,"adult","d","m","m","m","m","d","m","m","mm","mm","dm","mm","dm","mm",14,0.8,37,0,0,9,0,0,16.56,79.77,70.3,"14-09-17",-9.72,-12.66,"no sp. identified","yes","yes","yes","yes","yes"
"AA_0353","F",13.4408,53.0497,2017,32,"adult","d",NA,"mm","mm","mm","dm","mm","mm","mm","dm","dd","mm","dm","dd",13,0.68,11,0,0,1,0,13,18.85,86.95,77.48,"14-09-17",-18.175,-13.7533333333333,"no sp. identified","yes","yes","yes","yes","yes"
"AA_0354","F",13.4408,53.0497,2017,32,"young","d",NA,"mm","mm","mm","dm","mm","mm","mm","dm","dd","mm","mm","mm",13,0.8,0,0,0,0,0,0,7.22,61.21,59.6,"14-09-17",-10.93,-7.42,"no sp. identified","yes","yes","yes","no","no"
"AA_0355","F",13.4408,53.0497,2017,32,"adult","d",NA,"mm","mm","mm","dm","mm","mm","mm","mm","dm","mm","mm","dd",13,0.8,7,1,0,4,0,17,20.09,85.06,79.03,"14-09-17",-13.765,-8,"no sp. identified","yes","yes","yes","yes","yes"
"AA_0356","F",13.4589,53.1247,2017,38,"young","d",NA,"dm","dd","dd","dd","dd","dd","dm","mm","mm","mm","dm","mm",13,0.44,0,0,0,0,0,0,7.75,60.66,53.39,"14-09-17",-11.78,-13.1,"no sp. identified","yes","yes","yes","no","no"
"AA_0357","F",13.4408,53.0497,2017,32,"adult","d",NA,"mm","mm","mm","dd","mm","dm","dd","dd","mm","mm","dd","dd",13,0.52,54,0,0,0,0,0,10.83,69.37,63.34,"14-09-17",-15.11,-10.72,"no sp. identified","yes","yes","yes","yes","yes"
"AA_0358","F",13.4408,53.0497,2017,32,"pregnant","d",NA,"mm","mm","mm","dd","mm","mm","dd","dm","dm","mm","dd","mm",13,0.64,0,0,0,0,0,0,26.7,89.31,73.95,"14-09-17",-13.16,-13.27,"no sp. identified","yes","yes","yes","no","no"
"AA_0359","M",13.4864,53.1275,2017,44,"young","m","m","m","m","m","d","m","m","mm","mm","mm","mm","mm","mm",14,0.95,0,0,0,0,0,0,9.97,68.21,53.64,"14-09-17",-7.275,-12.38,"no sp. identified","yes","yes","yes","no","no"
"AA_0360","F",13.4408,53.0497,2017,32,"adult","d",NA,"mm","mm",NA,"dd","mm","mm","mm","dm","dd","mm","mm","mm",12,0.739130435,0,0,0,0,0,0,10.9,70.26,68.28,"14-09-17",-16.69,-13.48,"no sp. identified","yes","yes","yes","yes","yes"
"AA_0361","M",13.4864,53.1275,2017,44,"adult","m",NA,"m","m",NA,"d","m","m","mm","mm","mm","mm","mm","mm",12,0.944444444,NA,NA,0,NA,NA,NA,19.62,86.14,86.12,"15-09-17",NA,NA,"no sp. identified","yes","no","no","no","no"
"AA_0362","M",14.1442,52.0172,2017,133,"adult","d","m","m","m","m","m","m","m","mm","mm","mm","mm","dm","mm",14,0.9,NA,NA,0,NA,NA,NA,15.11,82.76,78.55,"15-09-17",NA,NA,"no sp. identified","yes","no","no","no","no"
"AA_0363","M",13.8975,52.2761,2017,101,"adult","d","m","m","d","d","d","d","d","dd","dm","dd","dm","dd","dd",14,0.2,NA,NA,0,NA,NA,NA,14.29,74.15,NA,"15-09-17",NA,NA,"no sp. identified","yes","no","no","no","no"
"AA_0364","F",13.8975,52.2761,2017,101,"adult","d","m","dd","dd","dd","dm","dd","dd","dd","dm","dm","dd","dd","mm",14,0.230769231,NA,NA,0,NA,NA,NA,18.4,85.41,89.2,"15-09-17",NA,NA,"no sp. identified","yes","no","no","no","no"
"AA_0365","M",13.9578,52.7714,2017,106,"adult","d","m","m","m","m","d","m","m","mm","dd","dd","dd","mm","dm",14,0.55,0,0,0,0,0,0,13.12,73.7,70.01,"15-09-17",-15.76,-11.85,"no sp. identified","yes","yes","yes","yes","yes"
"AA_0366","M",13.4864,53.1275,2017,44,"adult","m","m","m","m",NA,"d","m","m","mm","mm","mm","mm","mm","mm",13,0.947368421,0,0,0,0,0,0,11.88,71.9,68.31,"15-09-17",-4.9,-11.76,"E_falciformis","yes","yes","yes","yes","yes"
